b_phi_iqr,b_phi_sd,b_dW_iqr,b_dW_sd,a_zero,M_iqr_phi,M_iqr_dW,n_bins,n_rt,cond,seed
0.36579264716790616,0.4514498090815018,0.3510399880518783,0.49512219277302405,-0.31294613546407996,0.9093466418174697,0.910844487911861,9,1041378,C0p,1005
0.3326370497938984,0.4435672007815029,0.3059615532239173,0.4888554453638854,-0.3402677776393465,0.9093466418174697,0.8597690960663361,9,1044681,C0p,1006
0.36579264716790616,0.4696080524033306,0.3397197431536161,0.49969618872535976,-0.3011660992516307,0.9093466418174697,0.8645309671165333,9,1042881,C0p,1007
0.36087699590134176,0.4603700267000762,0.31729361663229344,0.5304077948984813,-0.32819830579185816,0.9404801560780578,0.8645309671165333,9,1042910,C0p,1008
0.36087699590134176,0.45575865762672174,0.32051750499953935,0.525150633675719,-0.33647553649458894,0.9404801560780578,0.8597690960663361,9,1046531,C0p,1009
0.36087699590134176,0.4389498399501306,0.2863043154768171,0.48771391996340496,-0.32925096206994287,0.9404801560780578,0.8645309671165333,9,1044723,C0p,1010
0.36579264716790616,0.43592482855046716,0.3149109733692089,0.4640282960611982,-0.31480287981430594,0.9093466418174697,0.8645309671165333,9,1045254,C0p,1011
0.36087699590134176,0.4389897471478933,0.27608762667640935,0.4704754098789643,-0.362423020284287,0.9404801560780578,0.8597690960663361,9,1039980,C0p,1012
0.36087699590134176,0.4561715693034025,0.3318495684079156,0.5002964851384751,-0.30051446530488,0.9404801560780578,0.8645309671165333,9,1042496,C0p,1013
0.36579264716790616,0.46375865045947706,0.3149109733692089,0.50317034762188,-0.3004736098575576,0.9093466418174697,0.8645309671165333,9,1045224,C0p,1014
0.36087699590134176,0.4653326774981672,0.3453262747839465,0.505847630234525,-0.30703872111833763,0.9404801560780578,0.8645309671165333,9,1048404,C0p,1015
0.36087699590134176,0.46094668902447783,0.33000402639069076,0.5438620472565991,-0.31737562108547157,0.9404801560780578,0.8645309671165333,9,1044035,C0p,1016
0.36579264716790616,0.45725265022166617,0.3339942113755705,0.4924841377639311,-0.3263952097998462,0.9093466418174697,0.8597690960663361,9,1043662,C0p,1017
0.36087699590134176,0.45875269573601074,0.3149109733692089,0.49092265802962815,-0.3270016413581577,0.9404801560780578,0.8645309671165333,9,1046040,C0p,1018
0.36087699590134176,0.45483487756566987,0.3059615532239173,0.5038215491799072,-0.2937329419157127,0.9404801560780578,0.8597690960663361,9,1045986,C0p,1019
0.06416761805721911,0.25828448674330884,0.0441607149997377,0.2875142337268994,-0.255927667231684,0.5940885257860046,0.33333333333333337,9,4185,C2,1000
0.0737347689984651,0.2996530162464516,-0.025592866484916543,0.3821699190268074,-0.9825542021238525,0.6390096504226938,0.17647681943136376,9,4259,C2,1001
0.24798130255736928,0.4052864437258331,0.16298665055061404,0.510302287006387,0.04718981049092682,0.8520581473231466,0.6666666666666667,9,4415,C2,1002
0.25736581992055885,0.33198292609385616,0.12843874264657765,0.48377260965050733,-0.17017074370260804,0.9093466418174697,0.43333333333333335,9,4261,C2,1003
0.11198371249993429,0.28195061100971125,0.06655508078820385,0.26016389530963446,0.06567418489797626,0.7525121326622726,0.39330888211518983,9,4107,C2,1004
0.05407216393220767,0.3732999684250894,-0.2697473454121977,0.21716350648938162,-0.13117878943384725,0.5477225575051661,-0.16666666666666669,9,3309,C2,1005
0.08848172279815804,0.35412174200223245,0.042051984727808765,0.5442045909490226,-0.04610810170046887,0.6075745430783167,0.4407412773535268,9,5819,C2,1006
0.16221649179662323,0.32051245944008655,0.2324225608389351,0.7390613397965753,0.09816468353987289,0.8385254915624212,0.6386780131801736,9,3877,C2,1007
0.1278069329306728,0.2574676135675291,0.08351859962180332,0.4421880741458119,0.1282592079104433,0.7669383576562359,0.31799441532717476,9,3882,C2,1008
0.12534910729739066,0.2746241179754154,-0.007277137977224869,0.3314910129194137,0.3100967272073042,0.7745966692414833,0.26666666666666666,9,3108,C2,1009
0.0737347689984651,0.22603210189990777,-0.06717818982246425,0.26451159862528706,-0.04574538449047637,0.6390096504226938,0.0,9,4575,C2,1010
0.13763823546380144,0.34270510639946267,0.22565518789184769,0.41821118374062316,-0.0653616228451724,0.7211680340484687,0.8499999999999999,9,3976,C2,1011
0.08944212207296452,0.2524682231395782,-0.026681031860021166,0.38776774008621917,0.01883704252542775,0.772315083521806,0.20083857810137354,9,4159,C2,1012
0.08848172279815804,0.26393787263549773,0.07368383490278389,0.2910769372444569,-0.8378962906799361,0.6075745430783167,0.6975036196572949,9,7299,C2,1013
0.055326125424150385,0.2610102889106647,0.09071488066115228,0.035517296376665015,0.11415636122990422,0.5742855749264711,0.6134670389756931,9,4803,C2,1014
0.18012258410027507,0.2550960887526816,0.09224360895327467,0.35632275289823706,0.10963462993608326,0.772315083521806,0.38333333333333336,9,3389,C2,1015
0.11289569334397236,0.3350458426315702,0.10765787794340553,0.4082801481661306,0.1504356133037817,0.5940885257860046,0.6945667492672501,9,5670,C2,1016
0.3571428571428573,0.3008590916055184,-0.08137263919292455,0.3975695915427154,-0.12390080534538278,0.8532469179729295,0.17573375583870182,9,2755,C2,1017
0.2528969538239336,0.28544721662591505,0.14921014753203785,0.19480294843750084,0.33225426354382925,0.8532469179729295,0.8403658068160178,9,4569,C2,1018
0.0737347689984651,0.23162986553181575,-0.018765491615549742,-0.008688483708992476,0.1518072733680422,0.6390096504226938,0.1924703040138163,9,5455,C2,1019
0.22927909676591843,0.31167416850634844,0.14349385472312645,0.45048388029967046,0.3100565791639629,0.8955252139415346,0.7999999999999999,9,3953,C2,1020
0.12605042016806722,0.32418819984574054,0.18071606778688928,0.4064614668868565,-0.13151824850185362,0.6390096504226938,0.30125786715206027,9,7064,C2,1021
0.15061279681408155,0.22376832684610992,-0.02294656281557017,0.5122659683945849,0.2550077635437638,0.8257228238447705,0.26666666666666666,9,3255,C2,1022
0.2013774161421306,0.3344260995854252,0.151615813536798,0.4110841028061854,0.28996463470062805,0.8245925237283438,0.6166666666666666,9,5586,C2,1023
0.2649523110334525,0.37098460937003663,0.30773934088387245,0.3960784250741955,0.17210280737324854,0.735284485661027,0.6666666666666667,9,4581,C2,1024
0.18012258410027507,0.34600581827579446,0.18272208839792173,0.35576306677127745,-0.009882010239653181,0.772315083521806,0.5294304582940913,9,5371,C2,1025
0.22927909676591843,0.3607939342838133,0.05017626495711515,0.3289794734158297,0.10656879421144111,0.8955252139415346,0.4557327151876499,9,6611,C2,1026
-5.077512249187381e-17,0.27742486339881234,-0.056572644700226375,0.39677041678996244,0.03167561546572719,0.41079191812887456,0.16807316136320358,9,4174,C2,1027
0.1278069329306728,0.31264650995166493,0.20839759699483765,0.5048568611153286,-0.021024888127098858,0.7669383576562359,0.5833333333333334,9,3413,C2,1028
0.1278069329306728,0.2904311107628906,0.029532463275853932,0.17382173067221282,-0.7077595774434381,0.7669383576562359,0.31799441532717476,9,3886,C2,1029
0.18475808222359294,0.27864303724243394,0.06790911038940427,0.2675950793474594,0.0517011172786969,0.8033264176742437,0.46220119374880986,9,3853,C2,1030
0.18012258410027507,0.36201985834233463,0.10531463133508556,0.5066241084950351,0.07649346233996043,0.772315083521806,0.4666666666666666,9,3748,C2,1031
0.287190645333645,0.374995632517742,-0.008055180708371091,0.465474928411296,0.08783387297526832,0.8955252139415346,0.235302425908485,9,3420,C2,1032
0.1809186975880741,0.5757789619160789,0.11747512243386544,0.4928769159210987,0.2979818227190686,0.7614999375457328,0.5833333333333334,9,3586,C2,1033
0.2249952732001458,0.3288854110390498,-0.007363393840462771,0.3118981126145226,0.06976932617882725,0.7981987297166114,0.2881769890388444,9,3644,C2,1034
0.009995588320135886,0.2368686076388702,-0.25674537164696926,0.46984935343448375,-0.08974510136944684,0.45643546458763845,0.06666666666666667,9,3092,C2,1035
0.03440955886595028,0.25520876518474,0.016540754651497385,0.15833048170791128,0.037060806237948066,0.45643546458763845,0.22594340036404525,9,5552,C2,1036
0.09243697478991592,0.29519937049276,0.02377473193856979,0.2666147147596189,-0.32276944924174805,0.5477225575051661,0.18410202992625907,9,5278,C2,1037
0.12394616302615762,0.2821152362464379,0.03744222612926638,0.6251865162135152,-0.10293035006526993,0.7431505414602934,0.4201829034080089,9,4387,C2,1038
0.29347612544839113,0.41496866861278264,0.2818257455938737,0.562732027736486,-0.5344674415367129,0.8580986734247603,0.7833333333333333,9,3672,C2,1039
0.05407216393220767,0.3654054370831583,0.0873241626816379,0.17941671296133718,0.10536792626710713,0.5477225575051661,0.4958158260214505,9,4952,C2,1040
0.1278069329306728,0.26614347880972583,0.18690701231864373,0.49732781510159335,0.1058735965990234,0.7669383576562359,0.5606743638663344,9,5538,C2,1041
0.1967776787259622,0.4110174091928464,-0.13710324116390005,0.4948040826273549,0.09153024706294774,0.7378647873726218,0.18333333333333335,9,2465,C2,1042
0.20058130265433147,0.3291742880497729,0.18018025054219822,0.35767846712947626,0.0861397029936369,0.8257228238447705,0.7999999999999999,9,5419,C2,1043
0.17289085643207944,0.3696290951704151,0.08516175739736198,0.3514193830943889,-0.03216457858866859,0.8257228238447705,0.4184137043778615,9,6148,C2,1044
-0.018702205791450904,0.29155922960332376,0.03928928537452064,0.525806238421304,-0.12444729408822977,0.33665016461206926,0.25,9,5002,C2,1045
0.15730084053005874,0.2597447874470038,-0.06566607208568746,0.4245591361117957,-0.6693521542438937,0.7941977083824908,0.1181529261597611,9,4009,C2,1046
0.05407216393220767,0.23336112243231438,0.010269934116313672,0.13479258477943695,0.21598946979535052,0.5477225575051661,0.22594340036404525,9,3644,C2,1047
0.16221649179662323,0.37422051234271236,0.13022388859496006,0.33273910266009654,-0.6549647195860031,0.8385254915624212,0.6333333333333333,9,4770,C2,1048
-0.024282993017949242,0.11597430776794479,-0.31712238908718354,-0.007499497100747072,-0.42884724492150444,-0.02282177322938192,-0.41666666666666663,9,4408,C2,1049
0.5284816922812998,0.45448801044283027,0.4207880101593569,0.6633479411667763,0.30003928564030635,0.9448947491422109,0.6,9,3014,C2,1050
0.16221649179662323,0.2804844689703957,0.12072526013939236,0.4792803852090265,0.12350548705637539,0.8385254915624212,0.5966597228393727,9,6045,C2,1051
0.19486953789996803,0.37501232304588905,0.14336261548223234,0.22452483469587434,0.21421470795733447,0.7890240316738917,0.5833333333333334,9,4277,C2,1052
0.18012258410027507,0.26723881438332897,-0.02316344469124876,0.17303464915502237,0.2413306223538106,0.772315083521806,0.33333333333333337,9,4308,C2,1053
0.19950503602328584,0.3402979592442639,0.13348464033592644,0.2707140654296414,0.051446232744427715,0.8044220293000692,0.41666666666666663,9,3485,C2,1054
0.1449873669261474,0.2922491045743411,0.13368212810368818,0.41605316822568583,-0.024210927903624,0.7030047555134388,0.43515025255297596,9,5298,C2,1055
0.03440955886595028,0.17520524926023687,-0.1467433458795349,0.4492835095772743,-0.20526748290340385,0.45643546458763845,-0.05085476277156078,9,4144,C2,1056
0.1673011623332985,0.3890057679309896,0.21180150651025118,0.36314010584646017,0.13483525332578652,0.8398412548412546,0.5333333333333333,9,3895,C2,1057
0.0737347689984651,0.30433365353294023,-0.21284765983978043,0.396217405064375,0.041567353786117,0.6390096504226938,0.0,9,3030,C2,1058
0.35343811270288594,0.338932912311416,-0.1297458928879499,0.4634467850339292,0.2083569895130171,0.9093466418174697,0.34309923758984645,9,2517,C2,1059
0.1683861045551303,0.33783424973694715,0.07545802100766116,0.3682954732229217,0.026312353503565068,0.772315083521806,0.46025507481564765,9,3222,C2,1060
0.05407216393220767,0.23835507826471342,-0.2039835451056121,0.10821047917175546,0.010345392868983715,0.5477225575051661,0.05085476277156078,9,3337,C2,1061
0.24578552639170084,0.2976583937669067,0.0540739216082865,0.31057498972458225,-0.018373980168266135,0.7229684624403735,0.2380952380952381,8,4284,C2,1062
0.3082230792480842,0.3437640759102045,0.26315920335338977,0.6018832548829272,0.10141120629370168,0.9093466418174697,0.8033543124054942,9,5056,C2,1063
0.16221649179662323,0.29106381803413295,0.15947653951855417,0.43482009522300835,0.15199210130990395,0.8385254915624212,0.39330888211518983,9,3230,C2,1064
0.12605042016806722,0.2748893947074244,-0.023980439447283078,0.5181257308579136,-0.04323145982512518,0.6390096504226938,0.20083857810137354,9,3438,C2,1065
0.12906089442261545,0.29911963094054067,0.11380919480018974,0.4534897677401521,-0.6620254841045858,0.7981987297166114,0.5763539780776888,9,4199,C2,1066
0.1253491072973907,0.2875518368594704,0.13219282683752245,0.5150365958615041,0.07943479010631323,0.8366600265340756,0.5333333333333333,9,3624,C2,1067
0.30301386576438355,0.5509060644971713,0.3986014995384227,0.8123800112559943,0.445421671182832,0.8955252139415346,0.7447763937925935,9,4179,C2,1068
0.22105267893200678,0.35253762939102656,-0.08843576411682798,0.550658755765607,0.23413817078598845,0.9486832980505138,0.21666666666666667,9,3059,C2,1069
0.21453214296622541,0.29759720278505053,0.18747047950998205,0.46228682794340215,0.06305365450484067,0.8532469179729295,0.5774109120414489,9,3215,C2,1070
0.1278069329306728,0.300224057866583,0.1743972848827821,0.522498023160139,-0.06218762184907115,0.7669383576562359,0.6166666666666666,9,5348,C2,1071
0.1081443278644155,0.22631015323143722,0.06940176251840297,0.320226886652695,0.0009004727512677304,0.6872564503672763,0.5,9,4249,C2,1072
